shipment_id,timestamp,scan_type,status,delay_duration,route_id,warehouse_id,source_file,source_row_id,delay_id,delay_reason,delay_duration_showcase-delay-reports,initial_delay_duration,reported_at,route_id_showcase-delay-reports,warehouse_id_showcase-delay-reports,source_file_showcase-delay-reports,source_row_id_showcase-delay-reports,_delay_match,transfer_id,source_warehouse,destination_warehouse,transfer_time,expected_transfer_time,actual_transfer_time,transfer_status,source_file_showcase-warehouse-transfers,source_row_id_showcase-warehouse-transfers,_transfer_match,_record_source,_source_datasets,_integration_key
S00169,2024-03-02 08:44:00+00:00,delivery,delivered,175.3,R1,,synthetic_showcase,515,DL-S00169,traffic,175.3,0.0,2024-03-02 10:44:00+00:00,R1,W3,synthetic_showcase,55.0,both,T-S00169,W1,W3,2024-03-01 18:44:00+00:00,2024-03-01 17:44:00+00:00,2024-03-01 18:44:00+00:00,on_time,synthetic_showcase,83.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00169
S00170,2024-03-02 08:42:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,516,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00170
S00170,2024-03-02 14:42:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,517,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00170
S00171,2024-03-03 09:52:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,518,,,,,,,,,,left-only,T-S00171,W5,W4,2024-03-03 16:52:00+00:00,2024-03-03 15:52:00+00:00,2024-03-03 16:52:00+00:00,on_time,synthetic_showcase,84.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00171
S00171,2024-03-03 16:52:00+00:00,hub_arrival,on_time,0.0,R6,W4,synthetic_showcase,519,,,,,,,,,,left-only,T-S00171,W5,W4,2024-03-03 16:52:00+00:00,2024-03-03 15:52:00+00:00,2024-03-03 16:52:00+00:00,on_time,synthetic_showcase,84.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00171
S00171,2024-03-03 19:52:00+00:00,hub_departure,on_time,0.0,R6,W4,synthetic_showcase,520,,,,,,,,,,left-only,T-S00171,W5,W4,2024-03-03 16:52:00+00:00,2024-03-03 15:52:00+00:00,2024-03-03 16:52:00+00:00,on_time,synthetic_showcase,84.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00171
S00171,2024-03-04 05:52:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,521,,,,,,,,,,left-only,T-S00171,W5,W4,2024-03-03 16:52:00+00:00,2024-03-03 15:52:00+00:00,2024-03-03 16:52:00+00:00,on_time,synthetic_showcase,84.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00171
S00172,2024-03-04 09:05:00+00:00,pickup,delayed,260.6,R2,W2,synthetic_showcase,522,DL-S00172,congestion,260.6,260.6,2024-03-05 01:05:00+00:00,R2,W2,synthetic_showcase,56.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00172
S00172,2024-03-04 23:05:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,523,DL-S00172,congestion,260.6,260.6,2024-03-05 01:05:00+00:00,R2,W2,synthetic_showcase,56.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00172
S00173,2024-03-05 08:30:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,524,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00173
S00173,2024-03-06 02:30:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,525,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00173
S00174,2024-03-06 08:18:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,526,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00174
S00174,2024-03-06 22:18:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,527,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00174
S00175,2024-03-07 08:00:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,528,DL-S00175,customs,55.4,0.0,2024-03-08 08:00:00+00:00,R6,W2,synthetic_showcase,57.0,both,T-S00175,W5,W2,2024-03-07 16:00:00+00:00,2024-03-07 15:00:00+00:00,2024-03-07 16:00:00+00:00,delayed,synthetic_showcase,85.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00175
S00175,2024-03-07 16:00:00+00:00,hub_arrival,delayed,49.8,R6,W2,synthetic_showcase,529,DL-S00175,customs,55.4,0.0,2024-03-08 08:00:00+00:00,R6,W2,synthetic_showcase,57.0,both,T-S00175,W5,W2,2024-03-07 16:00:00+00:00,2024-03-07 15:00:00+00:00,2024-03-07 16:00:00+00:00,delayed,synthetic_showcase,85.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00175
S00175,2024-03-07 20:00:00+00:00,hub_departure,on_time,0.0,R6,W2,synthetic_showcase,530,DL-S00175,customs,55.4,0.0,2024-03-08 08:00:00+00:00,R6,W2,synthetic_showcase,57.0,both,T-S00175,W5,W2,2024-03-07 16:00:00+00:00,2024-03-07 15:00:00+00:00,2024-03-07 16:00:00+00:00,delayed,synthetic_showcase,85.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00175
S00175,2024-03-08 06:00:00+00:00,delivery,delivered,55.4,R6,,synthetic_showcase,531,DL-S00175,customs,55.4,0.0,2024-03-08 08:00:00+00:00,R6,W2,synthetic_showcase,57.0,both,T-S00175,W5,W2,2024-03-07 16:00:00+00:00,2024-03-07 15:00:00+00:00,2024-03-07 16:00:00+00:00,delayed,synthetic_showcase,85.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00175
S00176,2024-03-08 08:10:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,532,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00176
S00176,2024-03-08 23:10:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,533,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00176
S00177,2024-03-09 09:24:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,534,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00177
S00177,2024-03-09 20:24:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,535,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00177
S00178,2024-03-10 08:24:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,536,,,,,,,,,,left-only,T-S00178,W4,W2,2024-03-10 18:24:00+00:00,2024-03-10 17:24:00+00:00,2024-03-10 18:24:00+00:00,on_time,synthetic_showcase,86.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00178
S00178,2024-03-10 18:24:00+00:00,hub_arrival,on_time,0.0,R5,W2,synthetic_showcase,537,,,,,,,,,,left-only,T-S00178,W4,W2,2024-03-10 18:24:00+00:00,2024-03-10 17:24:00+00:00,2024-03-10 18:24:00+00:00,on_time,synthetic_showcase,86.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00178
S00178,2024-03-10 21:24:00+00:00,hub_departure,on_time,0.0,R5,W2,synthetic_showcase,538,,,,,,,,,,left-only,T-S00178,W4,W2,2024-03-10 18:24:00+00:00,2024-03-10 17:24:00+00:00,2024-03-10 18:24:00+00:00,on_time,synthetic_showcase,86.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00178
S00178,2024-03-11 09:24:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,539,,,,,,,,,,left-only,T-S00178,W4,W2,2024-03-10 18:24:00+00:00,2024-03-10 17:24:00+00:00,2024-03-10 18:24:00+00:00,on_time,synthetic_showcase,86.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00178
S00179,2024-03-11 09:48:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,540,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00179
S00179,2024-03-11 19:48:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,541,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00179
S00180,2024-03-12 09:14:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,542,,,,,,,,,,left-only,T-S00180,W2,W5,2024-03-12 18:14:00+00:00,2024-03-12 17:14:00+00:00,2024-03-12 18:14:00+00:00,on_time,synthetic_showcase,87.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00180
S00180,2024-03-12 18:14:00+00:00,hub_arrival,on_time,0.0,R2,W5,synthetic_showcase,543,,,,,,,,,,left-only,T-S00180,W2,W5,2024-03-12 18:14:00+00:00,2024-03-12 17:14:00+00:00,2024-03-12 18:14:00+00:00,on_time,synthetic_showcase,87.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00180
S00180,2024-03-12 20:14:00+00:00,hub_departure,on_time,0.0,R2,W5,synthetic_showcase,544,,,,,,,,,,left-only,T-S00180,W2,W5,2024-03-12 18:14:00+00:00,2024-03-12 17:14:00+00:00,2024-03-12 18:14:00+00:00,on_time,synthetic_showcase,87.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00180
S00180,2024-03-13 06:14:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,545,,,,,,,,,,left-only,T-S00180,W2,W5,2024-03-12 18:14:00+00:00,2024-03-12 17:14:00+00:00,2024-03-12 18:14:00+00:00,on_time,synthetic_showcase,87.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00180
S00181,2024-03-13 08:34:00+00:00,pickup,delayed,96.6,R5,W4,synthetic_showcase,546,DL-S00181,traffic,96.6,96.6,2024-03-13 17:34:00+00:00,R5,W4,synthetic_showcase,58.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00181
S00181,2024-03-13 15:34:00+00:00,delivery,delivered,47.0,R5,,synthetic_showcase,547,DL-S00181,traffic,96.6,96.6,2024-03-13 17:34:00+00:00,R5,W4,synthetic_showcase,58.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00181
S00182,2024-03-14 08:38:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,548,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00182
S00182,2024-03-14 21:38:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,549,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00182
S00183,2024-03-15 08:55:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,550,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00183
S00183,2024-03-15 20:55:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,551,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00183
S00184,2024-03-16 08:44:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,552,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00184
S00184,2024-03-16 20:44:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,553,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00184
S00185,2024-03-17 09:31:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,554,,,,,,,,,,left-only,T-S00185,W3,W1,2024-03-17 14:31:00+00:00,2024-03-17 13:31:00+00:00,2024-03-17 14:31:00+00:00,on_time,synthetic_showcase,88.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00185
S00185,2024-03-17 14:31:00+00:00,hub_arrival,on_time,0.0,R3,W1,synthetic_showcase,555,,,,,,,,,,left-only,T-S00185,W3,W1,2024-03-17 14:31:00+00:00,2024-03-17 13:31:00+00:00,2024-03-17 14:31:00+00:00,on_time,synthetic_showcase,88.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00185
S00185,2024-03-17 16:31:00+00:00,hub_departure,on_time,0.0,R3,W1,synthetic_showcase,556,,,,,,,,,,left-only,T-S00185,W3,W1,2024-03-17 14:31:00+00:00,2024-03-17 13:31:00+00:00,2024-03-17 14:31:00+00:00,on_time,synthetic_showcase,88.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00185
S00185,2024-03-17 22:31:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,557,,,,,,,,,,left-only,T-S00185,W3,W1,2024-03-17 14:31:00+00:00,2024-03-17 13:31:00+00:00,2024-03-17 14:31:00+00:00,on_time,synthetic_showcase,88.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00185
S00186,2024-03-18 08:18:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,558,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00186
S00186,2024-03-18 22:18:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,559,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00186
S00187,2024-03-19 09:36:00+00:00,pickup,delayed,109.3,R4,W1,synthetic_showcase,560,DL-S00187,traffic,109.3,109.3,2024-03-19 17:36:00+00:00,R4,W1,synthetic_showcase,59.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00187
S00187,2024-03-19 15:36:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,561,DL-S00187,traffic,109.3,109.3,2024-03-19 17:36:00+00:00,R4,W1,synthetic_showcase,59.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00187
S00188,2024-03-20 08:47:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,562,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00188
S00188,2024-03-20 14:47:00+00:00,hub_arrival,on_time,0.0,R1,W4,synthetic_showcase,563,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00188
S00188,2024-03-20 16:47:00+00:00,hub_departure,on_time,0.0,R1,W4,synthetic_showcase,564,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00188
S00188,2024-03-21 06:47:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,565,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00188
S00189,2024-03-21 09:24:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,566,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00189
S00189,2024-03-22 03:24:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,567,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00189
S00190,2024-03-01 09:42:00+00:00,pickup,delayed,122.3,R4,W1,synthetic_showcase,568,DL-S00190,weather,122.3,122.3,2024-03-02 05:42:00+00:00,R4,W3,synthetic_showcase,60.0,both,T-S00190,W1,W3,2024-03-01 14:42:00+00:00,2024-03-01 13:42:00+00:00,2024-03-01 14:42:00+00:00,delayed,synthetic_showcase,89.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00190
S00190,2024-03-01 14:42:00+00:00,hub_arrival,delayed,20.7,R4,W3,synthetic_showcase,569,DL-S00190,weather,122.3,122.3,2024-03-02 05:42:00+00:00,R4,W3,synthetic_showcase,60.0,both,T-S00190,W1,W3,2024-03-01 14:42:00+00:00,2024-03-01 13:42:00+00:00,2024-03-01 14:42:00+00:00,delayed,synthetic_showcase,89.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00190
S00190,2024-03-01 18:42:00+00:00,hub_departure,delayed,29.5,R4,W3,synthetic_showcase,570,DL-S00190,weather,122.3,122.3,2024-03-02 05:42:00+00:00,R4,W3,synthetic_showcase,60.0,both,T-S00190,W1,W3,2024-03-01 14:42:00+00:00,2024-03-01 13:42:00+00:00,2024-03-01 14:42:00+00:00,delayed,synthetic_showcase,89.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00190
S00190,2024-03-02 03:42:00+00:00,delivery,delivered,22.9,R4,,synthetic_showcase,571,DL-S00190,weather,122.3,122.3,2024-03-02 05:42:00+00:00,R4,W3,synthetic_showcase,60.0,both,T-S00190,W1,W3,2024-03-01 14:42:00+00:00,2024-03-01 13:42:00+00:00,2024-03-01 14:42:00+00:00,delayed,synthetic_showcase,89.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00190
S00191,2024-03-02 08:01:00+00:00,pickup,delayed,67.0,R3,W3,synthetic_showcase,572,DL-S00191,weather,67.0,67.0,2024-03-02 20:01:00+00:00,R3,W3,synthetic_showcase,61.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00191
S00191,2024-03-02 18:01:00+00:00,delivery,delivered,23.1,R3,,synthetic_showcase,573,DL-S00191,weather,67.0,67.0,2024-03-02 20:01:00+00:00,R3,W3,synthetic_showcase,61.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00191
S00192,2024-03-03 08:01:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,574,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00192
S00192,2024-03-03 14:01:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,575,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00192
S00193,2024-03-04 09:55:00+00:00,pickup,delayed,15.1,R3,W3,synthetic_showcase,576,DL-S00193,weather,80.6,15.1,2024-03-05 10:55:00+00:00,R3,W5,synthetic_showcase,62.0,both,T-S00193,W3,W5,2024-03-04 17:55:00+00:00,2024-03-04 16:55:00+00:00,2024-03-04 17:55:00+00:00,delayed,synthetic_showcase,90.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00193
S00193,2024-03-04 17:55:00+00:00,hub_arrival,delayed,39.9,R3,W5,synthetic_showcase,577,DL-S00193,weather,80.6,15.1,2024-03-05 10:55:00+00:00,R3,W5,synthetic_showcase,62.0,both,T-S00193,W3,W5,2024-03-04 17:55:00+00:00,2024-03-04 16:55:00+00:00,2024-03-04 17:55:00+00:00,delayed,synthetic_showcase,90.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00193
S00193,2024-03-04 20:55:00+00:00,hub_departure,on_time,0.0,R3,W5,synthetic_showcase,578,DL-S00193,weather,80.6,15.1,2024-03-05 10:55:00+00:00,R3,W5,synthetic_showcase,62.0,both,T-S00193,W3,W5,2024-03-04 17:55:00+00:00,2024-03-04 16:55:00+00:00,2024-03-04 17:55:00+00:00,delayed,synthetic_showcase,90.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00193
S00193,2024-03-05 08:55:00+00:00,delivery,delivered,80.6,R3,,synthetic_showcase,579,DL-S00193,weather,80.6,15.1,2024-03-05 10:55:00+00:00,R3,W5,synthetic_showcase,62.0,both,T-S00193,W3,W5,2024-03-04 17:55:00+00:00,2024-03-04 16:55:00+00:00,2024-03-04 17:55:00+00:00,delayed,synthetic_showcase,90.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00193
S00194,2024-03-05 08:15:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,580,,,,,,,,,,left-only,T-S00194,W4,W3,2024-03-05 17:15:00+00:00,2024-03-05 16:15:00+00:00,2024-03-05 17:15:00+00:00,on_time,synthetic_showcase,91.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00194
S00194,2024-03-05 17:15:00+00:00,hub_arrival,on_time,0.0,R5,W3,synthetic_showcase,581,,,,,,,,,,left-only,T-S00194,W4,W3,2024-03-05 17:15:00+00:00,2024-03-05 16:15:00+00:00,2024-03-05 17:15:00+00:00,on_time,synthetic_showcase,91.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00194
S00194,2024-03-05 21:15:00+00:00,hub_departure,on_time,0.0,R5,W3,synthetic_showcase,582,,,,,,,,,,left-only,T-S00194,W4,W3,2024-03-05 17:15:00+00:00,2024-03-05 16:15:00+00:00,2024-03-05 17:15:00+00:00,on_time,synthetic_showcase,91.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00194
S00194,2024-03-06 03:15:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,583,,,,,,,,,,left-only,T-S00194,W4,W3,2024-03-05 17:15:00+00:00,2024-03-05 16:15:00+00:00,2024-03-05 17:15:00+00:00,on_time,synthetic_showcase,91.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00194
S00195,2024-03-06 09:21:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,584,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00195
S00195,2024-03-06 19:21:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,585,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00195
S00196,2024-03-07 09:37:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,586,DL-S00196,traffic,97.2,0.0,2024-03-08 09:37:00+00:00,R5,W5,synthetic_showcase,63.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00196
