shipment_id,timestamp,event_type,status,delay_duration,scheduled_time,courier_id,route_id,region_id,aoi_id,aoi_type,city,lng,lat,ds,source_file,source_row_id,source_event_id,source_timestamp,delay_id,delay_stage,delay_duration_delay-reports,initial_delay_duration,reported_at,courier_id_delay-reports,route_id_delay-reports,region_id_delay-reports,city_delay-reports,ds_delay-reports,source_file_delay-reports,source_row_id_delay-reports,source_timestamp_delay-reports,_delay_match,_record_source,_source_datasets,_integration_key
66038,2022-06-15 07:55:00+00:00,pickup,on_time,0.0,2022-06-15 11:00:00+00:00,10779,region_11,11,2465,14,Jilin,127.33839,43.72446,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,9794,66038:pickup,06-15 07:55:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",66038
66578,2022-06-09 08:55:00+00:00,accept,on_time,0.0,2022-06-09 15:00:00+00:00,2723,region_131,131,8428,14,Jilin,126.56644,43.82673,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,225774,66578:accept,06-09 08:55:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",66578
66578,2022-06-09 15:38:00+00:00,pickup,on_time,0.0,2022-06-09 17:00:00+00:00,2723,region_131,131,8428,14,Jilin,126.56644,43.82673,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,225774,66578:pickup,06-09 15:38:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",66578
67025,2022-06-11 07:55:00+00:00,accept,on_time,0.0,2022-06-11 09:00:00+00:00,11694,region_90,90,18111,14,Jilin,126.56835,43.88685,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,89866,67025:accept,06-11 07:55:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67025
67025,2022-06-11 09:54:00+00:00,pickup,on_time,0.0,2022-06-11 11:00:00+00:00,11694,region_90,90,18111,14,Jilin,126.56835,43.88685,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,89866,67025:pickup,06-11 09:54:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67025
67041,2022-06-15 11:36:00+00:00,accept,on_time,0.0,2022-06-15 11:36:00+00:00,11694,region_90,90,11409,14,Jilin,126.5643,43.88447,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,79917,67041:accept,06-15 11:36:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67041
67041,2022-06-15 13:18:00+00:00,pickup,on_time,0.0,2022-06-15 13:36:00+00:00,11694,region_90,90,11409,14,Jilin,126.5643,43.88447,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,79917,67041:pickup,06-15 13:18:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67041
67447,2022-06-12 07:40:00+00:00,accept,on_time,0.0,2022-06-12 09:00:00+00:00,10101,region_90,90,17082,1,Jilin,126.57175,43.88542,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,87940,67447:accept,06-12 07:40:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67447
67447,2022-06-12 09:56:00+00:00,pickup,on_time,0.0,2022-06-12 11:00:00+00:00,10101,region_90,90,17082,1,Jilin,126.57175,43.88542,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,87940,67447:pickup,06-12 09:56:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67447
67848,2022-06-17 09:24:00+00:00,accept,on_time,0.0,2022-06-17 13:00:00+00:00,7530,region_132,132,1104,1,Jilin,126.06731,42.94491,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,239322,67848:accept,06-17 09:24:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67848
67848,2022-06-17 13:57:00+00:00,pickup,on_time,0.0,2022-06-17 15:00:00+00:00,7530,region_132,132,1104,1,Jilin,126.06731,42.94491,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,239322,67848:pickup,06-17 13:57:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67848
67914,2022-06-07 07:37:00+00:00,accept,on_time,0.0,2022-06-07 09:00:00+00:00,10781,region_85,85,5721,1,Jilin,126.5476,43.86837,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,58276,67914:accept,06-07 07:37:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67914
67914,2022-06-07 10:57:00+00:00,pickup,on_time,0.0,2022-06-07 11:00:00+00:00,10781,region_85,85,5721,1,Jilin,126.5476,43.86837,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,58276,67914:pickup,06-07 10:57:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",67914
68120,2022-06-10 15:06:00+00:00,accept,on_time,0.0,2022-06-10 17:00:00+00:00,7635,region_131,131,23375,14,Jilin,126.57052,43.8222,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,234711,68120:accept,06-10 15:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68120
68120,2022-06-10 18:04:00+00:00,pickup,on_time,0.0,2022-06-10 19:00:00+00:00,7635,region_131,131,23375,14,Jilin,126.57052,43.8222,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,234711,68120:pickup,06-10 18:04:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68120
68363,2022-06-08 07:46:00+00:00,accept,on_time,0.0,2022-06-08 09:00:00+00:00,1090,region_109,109,21961,14,Jilin,126.5517,43.81169,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,154329,68363:accept,06-08 07:46:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68363
68363,2022-06-08 09:53:00+00:00,pickup,on_time,0.0,2022-06-08 11:00:00+00:00,1090,region_109,109,21961,14,Jilin,126.5517,43.81169,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,154329,68363:pickup,06-08 09:53:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68363
68622,2022-06-10 07:41:00+00:00,accept,on_time,0.0,2022-06-10 15:00:00+00:00,682,region_109,109,1275,1,Jilin,126.56407,43.81518,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,110880,68622:accept,06-10 07:41:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68622
68622,2022-06-10 15:50:00+00:00,pickup,on_time,0.0,2022-06-10 17:00:00+00:00,682,region_109,109,1275,1,Jilin,126.56407,43.81518,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,110880,68622:pickup,06-10 15:50:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",68622
69062,2022-06-07 08:17:00+00:00,accept,on_time,0.0,2022-06-08 11:00:00+00:00,14171,region_9,9,870,14,Jilin,126.9573,44.39969,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,501,69062:accept,06-07 08:17:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",69062
69062,2022-06-08 08:01:00+00:00,pickup,on_time,0.0,2022-06-08 13:00:00+00:00,14171,region_9,9,870,14,Jilin,126.9573,44.39969,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,501,69062:pickup,06-08 08:01:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",69062
69842,2022-06-13 07:54:00+00:00,accept,on_time,0.0,2022-06-13 09:00:00+00:00,15530,region_74,74,17041,14,Jilin,126.52018,43.86401,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,45899,69842:accept,06-13 07:54:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",69842
69842,2022-06-13 09:30:00+00:00,pickup,on_time,0.0,2022-06-13 11:00:00+00:00,15530,region_74,74,17041,14,Jilin,126.52018,43.86401,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,45899,69842:pickup,06-13 09:30:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",69842
70253,2022-06-13 07:52:00+00:00,accept,on_time,0.0,2022-06-13 09:00:00+00:00,6075,region_85,85,12273,1,Jilin,126.54824,43.87247,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,61254,70253:accept,06-13 07:52:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70253
70253,2022-06-13 10:49:00+00:00,pickup,on_time,0.0,2022-06-13 11:00:00+00:00,6075,region_85,85,12273,1,Jilin,126.54824,43.87247,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,61254,70253:pickup,06-13 10:49:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70253
70289,2022-06-08 09:56:00+00:00,accept,on_time,0.0,2022-06-08 11:00:00+00:00,13877,region_91,91,11879,1,Jilin,126.52384,43.81966,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,96841,70289:accept,06-08 09:56:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70289
70289,2022-06-08 09:57:00+00:00,pickup,on_time,0.0,2022-06-08 13:00:00+00:00,13877,region_91,91,11879,1,Jilin,126.52384,43.81966,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,96841,70289:pickup,06-08 09:57:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70289
70562,2022-06-11 07:27:00+00:00,accept,on_time,0.0,2022-06-11 09:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57625,43.8684,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,53484,70562:accept,06-11 07:27:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70562
70562,2022-06-11 07:48:00+00:00,pickup,on_time,0.0,2022-06-11 11:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57625,43.8684,611,Cainiao-AI/LaDe:pickup/pickup_jl.csv,53484,70562:pickup,06-11 07:48:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70562
70588,2022-06-07 11:06:00+00:00,accept,on_time,0.0,2022-06-07 17:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57632,43.87037,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,52538,70588:accept,06-07 11:06:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70588
70588,2022-06-07 18:11:00+00:00,pickup,on_time,0.0,2022-06-07 19:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57632,43.87037,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,52538,70588:pickup,06-07 18:11:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70588
70631,2022-06-06 07:58:00+00:00,accept,on_time,0.0,2022-06-06 09:00:00+00:00,788,region_109,109,7005,1,Jilin,126.55649,43.80057,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,122355,70631:accept,06-06 07:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70631
70631,2022-06-06 10:11:00+00:00,pickup,on_time,0.0,2022-06-06 11:00:00+00:00,788,region_109,109,7005,1,Jilin,126.55649,43.80057,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,122355,70631:pickup,06-06 10:11:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",70631
71151,2022-06-15 07:44:00+00:00,accept,on_time,0.0,2022-06-15 09:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57684,43.86947,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,53169,71151:accept,06-15 07:44:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",71151
71151,2022-06-15 08:24:00+00:00,pickup,on_time,0.0,2022-06-15 11:00:00+00:00,2656,region_85,85,3713,1,Jilin,126.57684,43.86947,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,53169,71151:pickup,06-15 08:24:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",71151
71531,2022-06-13 07:55:00+00:00,accept,on_time,0.0,2022-06-13 09:00:00+00:00,3413,region_110,110,2444,1,Jilin,126.60448,43.82777,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,156135,71531:accept,06-13 07:55:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",71531
71531,2022-06-13 10:41:00+00:00,pickup,on_time,0.0,2022-06-13 11:00:00+00:00,3413,region_110,110,2444,1,Jilin,126.60448,43.82777,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,156135,71531:pickup,06-13 10:41:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",71531
72023,2022-06-10 13:55:00+00:00,accept,on_time,0.0,2022-06-10 15:00:00+00:00,10140,region_109,109,5016,14,Jilin,126.55956,43.79991,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,119296,72023:accept,06-10 13:55:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72023
72023,2022-06-10 16:53:00+00:00,pickup,on_time,0.0,2022-06-10 17:00:00+00:00,10140,region_109,109,5016,14,Jilin,126.55956,43.79991,610,Cainiao-AI/LaDe:pickup/pickup_jl.csv,119296,72023:pickup,06-10 16:53:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72023
72267,2022-06-08 08:09:00+00:00,accept,on_time,0.0,2022-06-08 09:00:00+00:00,9797,region_131,131,15471,0,Jilin,126.56526,43.83192,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,230059,72267:accept,06-08 08:09:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72267
72267,2022-06-08 09:24:00+00:00,pickup,on_time,0.0,2022-06-08 11:00:00+00:00,9797,region_131,131,15471,0,Jilin,126.56526,43.83192,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,230059,72267:pickup,06-08 09:24:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72267
72330,2022-06-07 15:22:00+00:00,accept,on_time,0.0,2022-06-07 15:22:00+00:00,7635,region_131,131,18995,1,Jilin,126.57528,43.82132,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,232754,72330:accept,06-07 15:22:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72330
72330,2022-06-07 15:49:00+00:00,pickup,on_time,0.0,2022-06-07 17:22:00+00:00,7635,region_131,131,18995,1,Jilin,126.57528,43.82132,607,Cainiao-AI/LaDe:pickup/pickup_jl.csv,232754,72330:pickup,06-07 15:49:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72330
72555,2022-06-12 09:22:00+00:00,accept,on_time,0.0,2022-06-12 09:22:00+00:00,7635,region_131,131,2944,1,Jilin,126.56784,43.82347,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,221051,72555:accept,06-12 09:22:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72555
72555,2022-06-12 11:13:00+00:00,pickup,on_time,0.0,2022-06-12 11:22:00+00:00,7635,region_131,131,2944,1,Jilin,126.56784,43.82347,612,Cainiao-AI/LaDe:pickup/pickup_jl.csv,221051,72555:pickup,06-12 11:13:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72555
72734,2022-06-08 11:12:00+00:00,accept,on_time,0.0,2022-06-08 13:00:00+00:00,3413,region_110,110,2444,1,Jilin,126.60488,43.82809,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,156164,72734:accept,06-08 11:12:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72734
72734,2022-06-08 11:45:00+00:00,pickup,on_time,0.0,2022-06-08 15:00:00+00:00,3413,region_110,110,2444,1,Jilin,126.60488,43.82809,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,156164,72734:pickup,06-08 11:45:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72734
72820,2022-06-14 14:34:00+00:00,accept,on_time,0.0,2022-06-14 14:34:00+00:00,9797,region_131,131,19279,14,Jilin,126.56467,43.82755,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,232868,72820:accept,06-14 14:34:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72820
72820,2022-06-14 15:52:00+00:00,pickup,on_time,0.0,2022-06-14 16:34:00+00:00,9797,region_131,131,19279,14,Jilin,126.56467,43.82755,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,232868,72820:pickup,06-14 15:52:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72820
72825,2022-06-13 07:58:00+00:00,accept,on_time,0.0,2022-06-13 09:00:00+00:00,1700,region_110,110,21817,14,Jilin,126.58843,43.8234,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,175338,72825:accept,06-13 07:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72825
72825,2022-06-13 10:20:00+00:00,pickup,on_time,0.0,2022-06-13 11:00:00+00:00,1700,region_110,110,21817,14,Jilin,126.58843,43.8234,613,Cainiao-AI/LaDe:pickup/pickup_jl.csv,175338,72825:pickup,06-13 10:20:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",72825
73145,2022-06-06 08:17:00+00:00,accept,on_time,0.0,2022-06-06 09:00:00+00:00,11576,region_109,109,804,14,Jilin,126.56455,43.79714,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,110337,73145:accept,06-06 08:17:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73145
73145,2022-06-06 09:26:00+00:00,pickup,on_time,0.0,2022-06-06 11:00:00+00:00,11576,region_109,109,804,14,Jilin,126.56455,43.79714,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,110337,73145:pickup,06-06 09:26:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73145
73249,2022-06-17 12:37:00+00:00,accept,on_time,0.0,2022-06-17 13:00:00+00:00,12446,region_90,90,14413,14,Jilin,126.56369,43.88185,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,85710,73249:accept,06-17 12:37:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73249
73249,2022-06-17 12:51:00+00:00,pickup,on_time,0.0,2022-06-17 15:00:00+00:00,12446,region_90,90,14413,14,Jilin,126.56369,43.88185,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,85710,73249:pickup,06-17 12:51:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73249
73261,2022-06-14 08:18:00+00:00,accept,on_time,0.0,2022-06-14 09:00:00+00:00,1700,region_110,110,2764,1,Jilin,126.58706,43.82184,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,157935,73261:accept,06-14 08:18:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73261
73261,2022-06-14 09:43:00+00:00,pickup,on_time,0.0,2022-06-14 11:00:00+00:00,1700,region_110,110,2764,1,Jilin,126.58706,43.82184,614,Cainiao-AI/LaDe:pickup/pickup_jl.csv,157935,73261:pickup,06-14 09:43:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73261
73403,2022-06-15 15:29:00+00:00,accept,on_time,0.0,2022-06-15 15:29:00+00:00,2723,region_131,131,24022,1,Jilin,126.57573,43.8296,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,237119,73403:accept,06-15 15:29:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73403
73403,2022-06-15 15:41:00+00:00,pickup,on_time,0.0,2022-06-15 17:29:00+00:00,2723,region_131,131,24022,1,Jilin,126.57573,43.8296,615,Cainiao-AI/LaDe:pickup/pickup_jl.csv,237119,73403:pickup,06-15 15:41:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73403
73496,2022-06-06 09:31:00+00:00,accept,on_time,0.0,2022-06-06 09:31:00+00:00,1700,region_110,110,2764,1,Jilin,126.58474,43.82321,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,157629,73496:accept,06-06 09:31:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73496
73496,2022-06-06 10:39:00+00:00,pickup,on_time,0.0,2022-06-06 11:31:00+00:00,1700,region_110,110,2764,1,Jilin,126.58474,43.82321,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,157629,73496:pickup,06-06 10:39:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73496
73589,2022-06-06 15:36:00+00:00,accept,on_time,0.0,2022-06-06 15:36:00+00:00,9797,region_131,131,3928,14,Jilin,126.56713,43.83256,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,221959,73589:accept,06-06 15:36:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73589
73589,2022-06-06 16:48:00+00:00,pickup,on_time,0.0,2022-06-06 17:36:00+00:00,9797,region_131,131,3928,14,Jilin,126.56713,43.83256,606,Cainiao-AI/LaDe:pickup/pickup_jl.csv,221959,73589:pickup,06-06 16:48:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73589
73613,2022-06-16 16:04:00+00:00,accept,on_time,0.0,2022-06-16 17:00:00+00:00,11476,region_132,132,22232,14,Jilin,126.05713,42.94413,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,260130,73613:accept,06-16 16:04:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73613
73613,2022-06-16 16:11:00+00:00,pickup,on_time,0.0,2022-06-16 19:00:00+00:00,11476,region_132,132,22232,14,Jilin,126.05713,42.94413,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,260130,73613:pickup,06-16 16:11:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73613
73758,2022-06-17 07:38:00+00:00,accept,on_time,0.0,2022-06-17 09:00:00+00:00,6007,region_110,110,11210,14,Jilin,126.58977,43.81579,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,161923,73758:accept,06-17 07:38:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73758
73758,2022-06-17 09:15:00+00:00,pickup,on_time,0.0,2022-06-17 11:00:00+00:00,6007,region_110,110,11210,14,Jilin,126.58977,43.81579,617,Cainiao-AI/LaDe:pickup/pickup_jl.csv,161923,73758:pickup,06-17 09:15:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",73758
74564,2022-06-09 07:53:00+00:00,accept,on_time,0.0,2022-06-09 09:00:00+00:00,11828,region_122,122,13909,14,Jilin,126.58784,43.83706,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,194851,74564:accept,06-09 07:53:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74564
74564,2022-06-09 08:30:00+00:00,pickup,on_time,0.0,2022-06-09 11:00:00+00:00,11828,region_122,122,13909,14,Jilin,126.58784,43.83706,609,Cainiao-AI/LaDe:pickup/pickup_jl.csv,194851,74564:pickup,06-09 08:30:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74564
74700,2022-06-08 10:52:00+00:00,accept,on_time,0.0,2022-06-08 13:00:00+00:00,4281,region_114,114,14153,14,Jilin,126.73132,42.97275,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,185291,74700:accept,06-08 10:52:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74700
74700,2022-06-08 13:58:00+00:00,pickup,on_time,0.0,2022-06-08 15:00:00+00:00,4281,region_114,114,14153,14,Jilin,126.73132,42.97275,608,Cainiao-AI/LaDe:pickup/pickup_jl.csv,185291,74700:pickup,06-08 13:58:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74700
74737,2022-06-16 13:50:00+00:00,accept,on_time,0.0,2022-06-16 13:50:00+00:00,1635,region_109,109,14181,1,Jilin,126.57747,43.79263,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,135061,74737:accept,06-16 13:50:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74737
74737,2022-06-16 14:25:00+00:00,pickup,on_time,0.0,2022-06-16 15:50:00+00:00,1635,region_109,109,14181,1,Jilin,126.57747,43.79263,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,135061,74737:pickup,06-16 14:25:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",74737
75008,2022-06-16 08:08:00+00:00,accept,on_time,0.0,2022-06-16 09:00:00+00:00,4165,region_90,90,165,1,Jilin,126.556,43.87985,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,70040,75008:accept,06-16 08:08:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",75008
75008,2022-06-16 10:29:00+00:00,pickup,on_time,0.0,2022-06-16 11:00:00+00:00,4165,region_90,90,165,1,Jilin,126.556,43.87985,616,Cainiao-AI/LaDe:pickup/pickup_jl.csv,70040,75008:pickup,06-16 10:29:00,,,,,,,,,,,,,,left-only,shipment_scans_cleaned,"shipment_scans_cleaned,delay_reports_cleaned",75008
